Record ID,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Institution Code,Collection Code,Locality,Geodetic datum - original,Latitude,Longitude,Coordinate Precision,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Local Government Areas 2011,IMCRA 4 Regions,IBRA 7 Regions,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Collector,Year,Month,Day,Event Date - parsed,Verbatim event date,Basis Of Record - original,Basis Of Record,Occurrence status,Sex,Preparations,Outlier for layer,Taxonomic Quality,Location Quality
1f109e5a-2492-42d3-bf53-d307264024d0,OPP515723-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88824,137.50939,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,4,16,2013-04-16,"16/APR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
1d5844f4-7d46-4bab-9cad-0ff51ee5bfe8,SUP7983-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.62265,138.52299,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,MURFET D.E. Denzel,1987,4,21,1987-04-21,"21/APR/87, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
1bc1e22e-37da-44a4-88c0-cd4d710c03b6,OPP515729-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88689,137.51327,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,4,16,2013-04-16,"16/APR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
1b50986f-4bf1-47c4-bdac-50bb28d62329,OPP800895-16,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Dudley (CP),WGS84,-35.81911,137.88192,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,MURFET D.E. Denzel | TAPLIN R.L. Rosemary,2000,4,,2000-04-01,"01/APR/00, M",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
17c55a12-5148-4916-84b2-03f586e1f24a,24350636,http://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia,,Eucalyptus diversifolia,species,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,,dr1411,iNaturalist Australia,,,,,CC-BY-NC-Int,iNaturalist,Observations,,,-35.60611111,138.1125,,,Australia,South Australia,Yankalilla (DC),,Kanmantoo,,,,,,David Muirhead,2019,4,27,2019-04-27,2019/04/27 2:39 PM ACST,HumanObservation,HumanObservation,present,,,,TRUE,TRUE
179a1539-257b-458d-a0af-e2facf3020f4,OPP515761-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.90856,137.53229,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia | FLANAGAN G. Grant,2013,4,17,2013-04-17,"17/APR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
13e14661-3a67-4dd3-8040-23ac0efa5a24,OPP515725-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88831,137.50959,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,4,16,2013-04-16,"16/APR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
0f3d6571-7ac7-4ab2-ab37-22b8621ffce9,OPP515760-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.90846,137.53221,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia | FLANAGAN G. Grant,2013,4,17,2013-04-17,"17/APR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
0b8a76c5-9527-4f65-a06d-b5bd7a67c6aa,OPP515753-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.90862,137.53232,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia | FLANAGAN G. Grant,2013,4,17,2013-04-17,"17/APR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
05e323f8-037f-463e-b045-eee3c8a15986,AD 120704,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"Camping ground at Harveys Return, Flinders Chase",AGD84,-35.74819106,136.6391845,,1000,Australia,South Australia,,,Kanmantoo,,,,,,"Jackson, G.",2001,4,8,2001-04-08,08-Apr-01,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
01df14b1-ca83-4871-878f-02b3ba4c3741,AD 162902,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,Mt Thisby summit,AGD84,-35.84290544,137.7466751,,150,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Nicolle, D.",1994,4,29,1994-04-29,29-Apr-94,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
f8be132f-9bc2-4bf8-9333-7d8eda4d5443,OPP798797-37,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,425 (HA),WGS84,-35.85116,138.10058,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | CROFT T.S. Tim,1988,6,23,1988-06-23,"23/JUN/88, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
f7cda135-ca3c-4608-8399-d97876b9fdff,OPP798627-40,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,362 (HA),WGS84,-35.80617,137.00214,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | LANG P.J. Peter,1989,6,14,1989-06-14,"14/JUN/89, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
f76baea6-fe92-4ff7-bff8-27eaf63a7f1c,OPP698154-42,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Cape Bouguer (WA),WGS84,-36.00193,136.99596,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,LASHMAR K. Kym,2016,6,5,2016-06-05,"05/JUN/16, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
f72db5da-b62d-43b5-b293-6259a6d424c6,AD 98512001,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"Pelican Lagoon, Dudley Peninsula",AGD84,-35.82068193,137.7905624,,1000,Australia,South Australia,,,Kanmantoo,,,,,,"Overton, B.",1985,6,9,1985-06-09,09-Jun-85,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
f2cf3786-b6a9-476b-8704-74a1102bbffe,AD 98542007,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,Near Seal Bay,,-35.983333,137.316667,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Overton, B.",1985,6,14,1985-06-14,14-Jun-85,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
f0f27bc5-7729-45b1-af71-68b362544acb,AD 98944248,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"Parsons Scrub, c. 18 km W of Victor H[ar]b[or]",AGD84,-35.54873097,138.4344418,,10000,Australia,South Australia,Yankalilla (DC),,Kanmantoo,,,,,,"Paton, B.C.",1974,6,22,1974-06-22,22-Jun-74,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
e1760f6a-b12b-4d97-8a9b-f15dd8f82d39,NSW 354285,http://id.biodiversity.org.au/node/apni/2916775,Eucalyptus diversifolia Bonpl.,,Eucalyptus diversifolia subsp. hesperia,subspecies,Madura mallee-ash,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. hesperia,dr376,MEL AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,CC-BY 3.0 (Au),NSW,NSW,Rocky River,,-35.95,136.72,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Gill, W.",1912,6,,1912-06-01,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
cad4a80a-88a8-4330-a7a1-1571f325b47e,OPP798235-54,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,771 (HA),WGS84,-35.98291,137.12665,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,INNS R. Robert,1984,6,20,1984-06-20,"20/JUN/84, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
c261b054-eddd-4f86-90e6-96c82a9c6ff9,AD 97846178,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,Muston,,-35.8,137.716667,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Cooper, H.M.",1965,6,15,1965-06-15,15-Jun-65,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
b4658df5-af21-4a43-8071-f6d565d9a2d2,MEL 1609564A,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 3.0 (Au),MEL,MEL,Near Seal Bay.,,-35.9833,137.3167,,25000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Overton, B.",1985,6,14,1985-06-14,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
aebfe78f-6f92-44a2-810e-c950cd9fc6a8,OPP798805-47,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,967 (HA),WGS84,-35.81934,137.66771,,500,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | LANG P.J. Peter,1989,6,16,1989-06-16,"16/JUN/89, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
ab544edc-d496-4e14-9008-032b21c7b24d,OPP798635-14,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Seal Bay (CP),WGS84,-35.9518,137.36828,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,FOTHERINGHAM D.G. Doug,1986,6,20,1986-06-20,"20/JUN/86, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
8affbe44-82a7-48a8-ae34-2cae688e0466,NSW 399572,http://id.biodiversity.org.au/node/apni/2916775,Eucalyptus diversifolia Bonpl.,,Eucalyptus diversifolia subsp. hesperia,subspecies,Madura mallee-ash,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. hesperia,dr376,MEL AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,CC-BY 3.0 (Au),NSW,NSW,"Cape Borda, Kangaroo Island.",,-35.75,136.57,,10000,Australia,South Australia,,Spencer Gulf Shelf Province,,,,,,,"Blaxell, D.F.",1983,6,11,1983-06-11,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,FALSE
6e706cad-8473-4ccb-988b-04c0f3434aec,OPP798807-37,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,967 (HA),WGS84,-35.83377,137.68411,,500,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | LANG P.J. Peter,1989,6,16,1989-06-16,"16/JUN/89, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
5adb15f7-6db5-40ca-9838-cf722146ab10,SUP6717-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.62493,138.48042,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,VANAMOIS P. Peter,1986,6,5,1986-06-05,"05/JUN/86, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
529eee6a-2bd5-4e40-9fff-4d30197ab6b5,SUP14210-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.62759,138.47868,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,VANAMOIS P. Peter,1986,6,5,1986-06-05,"05/JUN/86, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
4d448b82-b7f5-4bb1-85b4-acf0c97543f0,OPP798827-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,978 (HA),WGS84,-36.01234,137.06569,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,INNS R. Robert,1984,6,19,1984-06-19,"19/JUN/84, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
408aa1e4-2719-445a-950e-dd5e88e2f0fd,OPP798304-6,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,468 (HA),WGS84,-35.78245,138.0484,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | CROFT T.S. Tim,1988,6,23,1988-06-23,"23/JUN/88, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
3f46854b-d82d-4eb1-90fb-a17e34899f99,OPP798147-37,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,431 (HA),WGS84,-35.91106,137.15012,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,KRAEHENBUEHL D.N. Darrell,1986,6,18,1986-06-18,"18/JUN/86, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
3731463c-c0b1-44d9-88f6-529ff3acdcc5,OPP798806-23,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,967 (HA),WGS84,-35.82977,137.67552,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,FOTHERINGHAM D.G. Doug | KRAEHENBUEHL D.N. Darrell,1986,6,19,1986-06-19,"19/JUN/86, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
33082bb2-1f9a-4acf-a64f-46e7df70c687,SUP8025-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.63066,138.48311,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,MURFET D.E. Denzel,1987,6,6,1987-06-06,"06/JUN/87, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
28255738-fb0f-4d2b-8429-afa7c36019df,SUP8040-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.60979,138.51555,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,MURFET D.E. Denzel,1987,6,8,1987-06-08,"08/JUN/87, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
249a367f-d40e-4fcb-813c-4a88faab085e,OPP798804-22,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,967 (HA),WGS84,-35.81934,137.66771,,500,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,FOTHERINGHAM D.G. Doug | KRAEHENBUEHL D.N. Darrell,1986,6,19,1986-06-19,"19/JUN/86, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
1448c932-6914-4569-8042-f45683aac5dc,SUP8041-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.60845,138.52045,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,MURFET D.E. Denzel,1987,6,8,1987-06-08,"08/JUN/87, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
0e30bec3-b7f9-4343-9b50-0405dbd4f6f9,SUP8026-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.62964,138.48182,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,MURFET D.E. Denzel,1987,6,6,1987-06-06,"06/JUN/87, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
f2076bab-c236-4180-976c-e5eb753e7d07,CANB 431872.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,Kangaroo Island and Goat Island.,,-35.8333,137.25,,80000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Black, J.M.",1916,2,,1916-02-01,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
