"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"3e36a9ec-8f81-44f9-acbb-b12d0701ff47","ABTC94985","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes (Waterhouse, 1839)","","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-35.6186","138.2306","","-35.6186","138.2306","","","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","","2000","02","21","2000-02-21","","MaterialSample","MaterialSample","present","","","","true","true"
"3d9ed6cd-29d9-411c-95cd-6f166564b6ae","OPM431284-5","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.89234","136.93986","WGS84","-35.89234","136.93986","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2001","02","01","2001-02-01","01/FEB/01,D","HumanObservation","HumanObservation","present","","","","true","true"
"3c96ec9b-a451-435c-a570-3dfda086437a","OPM431177-1","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.80844","136.92852","WGS84","-35.80844","136.92852","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2001","02","01","2001-02-01","01/FEB/01,D","HumanObservation","HumanObservation","present","","","","true","true"
"3c83a943-0e99-40ab-85f8-dc8f1033e9a7","OPM430950-25","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","25","2000-02-25","25/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"3ba8b90e-127a-4cc4-bb94-3633e48edbbf","SUM17782-73829","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Deep Creek (CP)","-35.6173","138.23538","WGS84","-35.6173","138.23538","","100.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","BIRRELL J. Jan","2000","02","25","2000-02-25","25/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"3b36d2ba-c012-4f5d-bdd0-f569c9cd5119","OPM431047-4","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.89027","136.91691","WGS84","-35.89027","136.91691","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2001","02","03","2001-02-03","03/FEB/01,D","HumanObservation","HumanObservation","present","","","","true","true"
"3a69279d-383d-4007-bae5-54d46c2bf206","OPM50572-1389877","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Deep Creek (CP)","-35.61526","138.23378","WGS84","-35.61526","138.23378","","100.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","1","ARMSTRONG G.P. Graham | BIRRELL J. Jan","2000","02","26","2000-02-26","26/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"39ffdba1-2785-498b-8045-98238ea77d8c","SUM17782-73813","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Deep Creek (CP)","-35.6173","138.23538","WGS84","-35.6173","138.23538","","100.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","BIRRELL J. Jan","2000","02","24","2000-02-24","24/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"39e1831a-15dc-4eac-827c-9a04daf878ae","OPM430950-15","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","25","2000-02-25","25/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"38a69685-a5b9-44ad-8959-3e998c0f95c9","OPM430949-14","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","24","2000-02-24","24/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
