latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-35.70743,137.1039,329.4,0.32,0.55,10/1/2019,518,N,VIIRS,n,1.0NRT,297.3,1.8,D
-35.82905,137.12091,327.8,0.46,0.39,10/20/2019,424,N,VIIRS,n,1.0NRT,292.9,2.6,D
-35.83794,137.92328,330.3,0.58,0.52,10/28/2019,512,N,VIIRS,l,1.0NRT,304.4,3.7,D
-35.83343,137.93365,337,0.51,0.41,10/29/2019,454,N,VIIRS,n,1.0NRT,304.3,3.6,D
-35.02196,137.62076,367,0.4,0.37,11/20/2019,442,N,VIIRS,l,1.0NRT,327.2,36.5,D
-35.01858,137.6199,367,0.4,0.37,11/20/2019,442,N,VIIRS,h,1.0NRT,338.6,56,D
-35.09825,137.71234,331.9,0.43,0.38,11/21/2019,424,N,VIIRS,l,1.0NRT,306.5,1.7,D
-35.82641,137.11774,339.1,0.52,0.5,12/8/2019,406,N,VIIRS,n,1.0NRT,308.8,1.4,D
-35.85132,137.12842,354.4,0.67,0.74,12/8/2019,548,N,VIIRS,n,1.0NRT,308,118.1,D
-35.84243,137.1328,367,0.67,0.74,12/8/2019,548,N,VIIRS,h,1.0NRT,308.5,49.7,D
-35.82919,137.12688,367,0.67,0.74,12/8/2019,548,N,VIIRS,h,1.0NRT,310.5,118.1,D
-35.83379,137.11212,350.5,0.67,0.74,12/8/2019,548,N,VIIRS,n,1.0NRT,302.6,96.2,D
-35.84036,137.11519,356.2,0.67,0.74,12/8/2019,548,N,VIIRS,n,1.0NRT,305.8,96.2,D
-35.84472,137.12541,367,0.67,0.74,12/8/2019,548,N,VIIRS,h,1.0NRT,313.4,118.1,D
-35.83809,137.12251,355.2,0.67,0.74,12/8/2019,548,N,VIIRS,n,1.0NRT,325.4,96.2,D
-35.83582,137.12981,367,0.67,0.74,12/8/2019,548,N,VIIRS,h,1.0NRT,304.6,118.1,D
-35.84901,137.13585,344.5,0.67,0.74,12/8/2019,548,N,VIIRS,n,1.0NRT,301.8,49.7,D
-35.77663,137.04132,336.9,0.64,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,308.5,63.1,D
-35.68099,137.40919,367,0.33,0.56,12/20/2019,518,N,VIIRS,h,1.0NRT,301.9,24.8,D
-35.68461,137.39453,367,0.33,0.56,12/20/2019,518,N,VIIRS,h,1.0NRT,302.6,12.3,D
-35.76783,137.05539,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,301.5,23.6,D
-35.6716,137.22649,339.9,0.33,0.55,12/20/2019,518,N,VIIRS,n,1.0NRT,298.7,6.8,D
-35.67248,137.22296,341.2,0.33,0.55,12/20/2019,518,N,VIIRS,n,1.0NRT,297.6,4.6,D
-35.7704,137.04485,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,296.2,10.6,D
-35.76289,137.05362,330.6,0.32,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,296.5,23.6,D
-35.67596,137.40733,367,0.33,0.56,12/20/2019,518,N,VIIRS,h,1.0NRT,298.7,24.8,D
-35.67688,137.40361,367,0.33,0.56,12/20/2019,518,N,VIIRS,h,1.0NRT,299.6,24.8,D
-35.76203,137.05713,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,297.3,12.3,D
-35.76118,137.06064,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,298,12.3,D
-35.68189,137.40553,353.4,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,311.2,24.8,D
-35.76869,137.05186,349.4,0.32,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,305.3,23.6,D
-35.76954,137.04837,348.9,0.32,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,297.8,10.6,D
-35.6828,137.40189,350.9,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,312.2,41,D
-35.6837,137.39822,356.6,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,307.3,41,D
-35.78158,137.04305,354,0.64,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,298.8,63.1,D
-35.77534,137.04662,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,306.2,41.9,D
-35.77449,137.05013,335.8,0.32,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,296.9,41.9,D
-35.77054,137.05475,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,302.9,22.3,D
-35.77185,137.0495,367,0.64,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,299.4,50.7,D
-35.76384,137.06,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,297.9,12.3,D
-35.76471,137.05649,353.5,0.32,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,297.1,22.3,D
-35.76691,137.04773,331.7,0.64,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,297.1,50.7,D
-35.76559,137.05298,367,0.32,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,302.2,22.3,D
-35.67756,137.40179,349,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,300.7,31.4,D
-35.67568,137.40916,336.2,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,298.3,20.8,D
-35.68072,137.41101,337,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,300.3,20.8,D
-35.77361,137.04248,349.7,0.64,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,302,50.7,D
-35.67662,137.40549,367,0.33,0.56,12/20/2019,518,N,VIIRS,h,1.0NRT,300.7,20.8,D
-35.68258,137.40372,355.5,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,312.6,31.4,D
-35.68536,137.39275,344.4,0.33,0.55,12/20/2019,518,N,VIIRS,n,1.0NRT,301.5,9.5,D
-35.6835,137.40007,353.8,0.33,0.56,12/20/2019,518,N,VIIRS,n,1.0NRT,308.3,31.4,D
-35.77855,137.0442,353.2,0.64,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,310.8,93.6,D
-35.7803,137.0372,338.1,0.63,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,294.4,16.8,D
-35.68443,137.39641,367,0.33,0.55,12/20/2019,518,N,VIIRS,h,1.0NRT,303.9,9.5,D
-35.68165,137.40736,367,0.33,0.56,12/20/2019,518,N,VIIRS,h,1.0NRT,310.2,20.8,D
-35.93905,137.01634,367,0.63,0.54,12/20/2019,518,N,VIIRS,h,1.0NRT,304,34.5,D
-35.93737,137.02321,342.2,0.63,0.54,12/20/2019,518,N,VIIRS,n,1.0NRT,298.6,19.1,D
-35.74215,137.07385,342.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.6,2.5,N
-35.76263,137.06116,296.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,283.9,0.9,N
-35.75259,137.04561,314.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,5.4,N
-35.76377,137.06549,302.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,283.4,0.9,N
-35.75916,137.04791,338.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.7,5.4,N
-35.76031,137.05232,309.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.4,2.6,N
-35.758,137.04352,308,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,5.4,N
-35.75491,137.05441,297.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.6,2.6,N
-35.7472,137.04776,309.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.9,4,N
-35.75069,137.06104,304.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.2,2.4,N
-35.75375,137.04999,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,295,5.4,N
-35.75185,137.06543,310.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.4,1,N
-35.753,137.06981,303.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.5,1,N
-35.74834,137.05212,350.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,289.4,4,N
-35.73567,137.00406,300.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.1,1.5,N
-35.74758,137.07182,305.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,1,N
-35.74643,137.06747,303.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.7,1,N
-35.72908,137.00175,297.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.2,2.3,N
-35.73026,137.00623,312.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.5,1.5,N
-35.73145,137.0107,322.6,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.2,1.5,N
-35.72367,137.00389,309.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,1.1,N
-35.73986,137.06516,308,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.9,1.7,N
-35.741,137.06947,308.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.4,2.5,N
-35.72372,137.07178,328.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.2,3.8,N
-35.70315,137.01677,338.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.4,2,N
-35.73446,137.06729,315.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.5,1.7,N
-35.71706,137.00153,308.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.6,1.1,N
-35.7356,137.07159,306.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.1,2.5,N
-35.7116,137.00352,310.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.3,2.2,N
-35.71404,137.01274,314.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.7,2.6,N
-35.73674,137.0759,332.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.2,2.5,N
-35.73024,137.07385,320.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.3,3,N
-35.72601,137.08041,332.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.9,3,N
-35.73138,137.07816,325,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287,3,N
-35.71523,137.01718,334.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.8,2.6,N
-35.7291,137.06956,329.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.1,3.8,N
-35.70497,137.00107,308.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.7,2.2,N
-35.72715,137.0847,320.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.8,3.6,N
-35.70617,137.0056,301.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.8,2.2,N
-35.7086,137.01476,319.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.7,2.6,N
-35.72487,137.0761,315.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.6,3,N
-35.72062,137.08257,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,289.8,7.8,N
-35.72175,137.08682,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,287.6,5.2,N
-35.70979,137.01924,323.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.8,2.6,N
-35.69951,137.00308,299.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.4,2.3,N
-35.70073,137.00766,302.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.6,1.4,N
-35.70195,137.01224,296.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.5,1.4,N
-35.70435,137.02129,316.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.3,2,N
-35.69772,137.01884,316,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.5,2,N
-35.682,137.00482,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,301.2,9.8,N
-35.69894,137.02344,300.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,283.9,2,N
-35.71633,137.08885,303.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,5.2,N
-35.6953,137.00978,306.6,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.2,1.4,N
-35.69651,137.01431,306,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.6,1.4,N
-35.69409,137.0052,313.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.5,2.3,N
-35.69288,137.00066,322,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.4,2.3,N
-35.71521,137.08461,323.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.8,7.8,N
-35.68687,137.02304,315.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.8,2.5,N
-35.6832,137.00928,323.6,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.1,9.8,N
-35.68871,137.00749,302.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.8,9.8,N
-35.69352,137.02557,313.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.4,2.5,N
-35.68989,137.01195,309.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.8,2.1,N
-35.69109,137.01643,311.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.4,2.1,N
-35.70977,137.08659,322.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.8,8.2,N
-35.70316,137.08414,308.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.8,8.2,N
-35.7109,137.09082,357.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.2,9.5,N
-35.6923,137.02097,338.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.9,2.5,N
-35.68751,137.00301,343.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.7,9.8,N
-35.70541,137.09261,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,290.2,9.5,N
-35.68566,137.01851,322.7,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.1,2.1,N
-35.7043,137.08846,356.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,291.6,8.2,N
-35.68441,137.01385,308.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286,2.1,N
-35.68081,137.00035,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,297.1,25.8,N
-35.67759,137.01071,312.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.8,5.1,N
-35.66094,137.41022,295.9,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.2,1.1,N
-35.93588,137.03172,314.1,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.1,2,N
-35.92823,137.02528,367,0.39,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,300.7,8.7,N
-35.93774,137.01627,297.6,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.5,1.4,N
-35.92937,137.02962,345.7,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,291.6,8.7,N
-35.93355,137.02292,308.7,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.9,1.6,N
-35.93472,137.02734,302.7,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.3,1.6,N
-35.93054,137.03401,336.9,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.8,4.4,N
-35.9317,137.03839,329.5,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.6,4.4,N
-35.69875,137.08998,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,313.8,29.3,N
-35.66203,137.41434,305.6,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.9,1.1,N
-35.67513,137.00153,327.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,289.4,2.6,N
-35.69988,137.09424,342.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,290.2,19.1,N
-35.67638,137.00621,326.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,289.7,5.1,N
-35.69761,137.08568,354.6,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,290.7,29.3,N
-35.67891,137.01566,350.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288,5.4,N
-35.68143,137.02512,334.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.7,2.2,N
-35.66312,137.41847,315.3,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,286,1.3,N
-35.67579,137.02643,324.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.1,2.2,N
-35.6921,137.08742,322.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288,29.3,N
-35.6944,137.09604,333.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.7,19.1,N
-35.69324,137.09171,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,300.3,29.3,N
-35.66421,137.42259,306.2,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,1.3,N
-35.6731,137.01636,336,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.9,5.4,N
-35.67074,137.22372,304,0.39,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,283.8,0.7,N
-35.6701,137.22725,296.5,0.39,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,283.8,0.8,N
-35.65672,137.41644,306.3,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.6,1.1,N
-35.66107,137.43291,310.1,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.8,1.5,N
-35.65781,137.42056,304.4,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,286,1.3,N
-35.65889,137.42467,312.9,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.2,1.3,N
-35.65999,137.42879,316.7,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.2,1.5,N
-35.64828,137.42886,308.6,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.2,0.9,N
-35.64937,137.43298,300.3,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.1,1.3,N
-35.6536,137.42682,295.6,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.8,0.9,N
-35.6525,137.42267,303.9,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.7,0.9,N
-35.64719,137.42474,310.2,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.9,0.9,N
-35.64079,137.42273,299,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.6,0.9,N
-35.64298,137.43097,302.1,0.38,0.59,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.5,1.4,N
-35.72787,137.0047,304.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.3,1.4,N
-35.76366,137.0486,310.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.8,3.3,N
-35.74557,137.07011,317,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.8,1.8,N
-35.76601,137.05736,295.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,1.1,N
-35.92409,137.03214,305.8,0.39,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.1,8.7,N
-35.77986,137.04224,296.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.8,0.7,N
-35.77328,137.03996,312.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.5,1.6,N
-35.77445,137.04433,297.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.8,1.6,N
-35.7768,137.05309,308.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.7,1.9,N
-35.76718,137.06171,301,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.3,0.7,N
-35.7714,137.05521,310.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.7,1.9,N
-35.76905,137.04645,320.6,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.3,1.6,N
-35.76788,137.0421,326.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.7,1.6,N
-35.74675,137.07446,317,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.6,1.8,N
-35.76249,137.04425,348.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,289.3,3.3,N
-35.75943,137.05511,304.3,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,1.1,N
-35.7618,137.06389,304.9,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.2,0.7,N
-35.75706,137.0463,336.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.9,3.3,N
-35.75825,137.05069,323.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.3,3.3,N
-35.75523,137.06166,312.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.4,1.8,N
-35.75165,137.04839,367,0.4,0.6,12/20/2019,1500,N,VIIRS,h,1.0NRT,294.5,4.7,N
-35.75283,137.05278,328.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,288.1,4.7,N
-35.73329,137.00256,297.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.2,1.7,N
-35.73449,137.00702,308.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.2,1.2,N
-35.74982,137.06374,305.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.6,1.8,N
-35.751,137.06812,314.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.9,2.3,N
-35.74625,137.05052,306.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.5,4.7,N
-35.74743,137.05487,297.6,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,284.3,4.7,N
-35.72909,137.00919,331.4,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.2,3.2,N
-35.72667,137.00024,305.5,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285,1.4,N
-35.73897,137.06778,319.1,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.9,2,N
-35.74014,137.07211,313.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,287.3,1.8,N
-35.74132,137.07646,316.8,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,285.4,1.8,N
-35.7378,137.06346,297.6,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,283.8,2,N
-35.72125,137.00238,311.2,0.4,0.6,12/20/2019,1500,N,VIIRS,n,1.0NRT,286.3,1.4,N
-35.92605,137.03308,300.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.5,8.1,N
-35.93183,137.02759,323.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.2,5.4,N
-35.93207,137.03284,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,297.9,8.1,N
-35.93231,137.03813,322.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.3,8.1,N
-35.93834,137.03778,304.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,281.7,10.4,N
-35.93159,137.02229,295.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.1,5.4,N
-35.93809,137.0325,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,286.9,10.4,N
-35.93784,137.02718,336.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.4,16.7,N
-35.9258,137.02774,323.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,290,5.4,N
-35.77247,137.04156,303.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.5,1.3,N
-35.77427,137.05792,299.6,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.9,1.2,N
-35.773,137.05225,296.3,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.6,1.3,N
-35.77327,137.05762,301.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.2,1.3,N
-35.77404,137.05255,298,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.9,2.4,N
-35.77358,137.04187,303.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.4,1.5,N
-35.76099,137.0533,298.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.4,1.8,N
-35.76673,137.04742,312.6,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.4,1.3,N
-35.76647,137.04207,295.2,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.5,1.3,N
-35.76073,137.04796,314.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.4,3,N
-35.75838,137.00003,300.9,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,284,4.5,N
-35.75498,137.05391,304.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.1,1.8,N
-35.75549,137.06445,299.5,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,283.9,1.1,N
-35.75472,137.0486,326.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.9,3,N
-35.74897,137.05449,310.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.9,3.4,N
-35.74948,137.06505,300.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.4,2,N
-35.74974,137.07045,321.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,2,N
-35.74872,137.04913,336,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.2,5.4,N
-35.74398,137.07654,323.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.4,3.8,N
-35.74373,137.07115,307.5,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.3,2,N
-35.73746,137.06636,303.2,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.6,2,N
-35.73772,137.07181,300.3,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.6,2,N
-35.6803,137.00272,367,0.46,0.63,12/20/2019,1642,N,VIIRS,h,1.0NRT,292.3,8.4,N
