latitude,longitude,bright_ti4,acq_date,instrument
-35.88607,136.80122,367,43833,VIIRS
-35.88542,136.8074,367,43833,VIIRS
-35.89277,136.73808,367,43833,VIIRS
-35.89943,136.67494,367,43833,VIIRS
-35.8961,136.70657,367,43833,VIIRS
-35.89477,136.71919,367,43833,VIIRS
-35.87,136.68355,367,43833,VIIRS
-35.88739,136.67313,367,43833,VIIRS
-35.88074,136.73647,367,43833,VIIRS
-35.89811,136.64861,367,43833,VIIRS
-35.89743,136.65508,367,43833,VIIRS
-35.90079,136.62308,352.4,43833,VIIRS
-35.89879,136.64218,367,43833,VIIRS
-35.87412,136.79929,367,43833,VIIRS
-35.89207,136.6673,367,43833,VIIRS
-35.87746,136.80612,367,43833,VIIRS
-35.8914,136.67374,367,43833,VIIRS
-35.87811,136.79994,367,43833,VIIRS
-35.88409,136.7433,367,43833,VIIRS
-35.87347,136.80547,367,43833,VIIRS
-35.89342,136.65446,367,43833,VIIRS
-35.8941,136.64799,367,43833,VIIRS
-35.88068,136.65919,367,43833,VIIRS
-35.89007,136.64746,367,43833,VIIRS
-35.87674,136.73592,367,43833,VIIRS
-35.86933,136.6899,367,43833,VIIRS
-35.8894,136.65384,367,43833,VIIRS
-35.88807,136.66664,367,43833,VIIRS
-35.87014,136.79866,367,43833,VIIRS
-35.86949,136.80484,367,43833,VIIRS
-35.88001,136.6656,367,43833,VIIRS
-35.87938,136.71072,367,43833,VIIRS
-35.8774,136.72964,367,43833,VIIRS
-35.88337,136.67253,367,43833,VIIRS
-35.88404,136.66611,367,43833,VIIRS
-35.87935,136.672,367,43833,VIIRS
-35.86615,136.79807,367,43833,VIIRS
-35.87868,136.67833,367,43833,VIIRS
-35.87273,136.73538,367,43833,VIIRS
-35.87603,136.7038,367,43833,VIIRS
-35.86472,136.73424,367,43833,VIIRS
-35.87203,136.70316,367,43833,VIIRS
-35.88202,136.64635,367,43833,VIIRS
-35.88268,136.63998,367,43833,VIIRS
-35.86872,136.73482,367,43833,VIIRS
-35.86216,136.79747,367,43833,VIIRS
-35.86407,136.74051,367,43833,VIIRS
-35.87467,136.67775,367,43833,VIIRS
-35.8615,136.80371,356.3,43833,VIIRS
-35.87666,136.65869,367,43833,VIIRS
-35.87532,136.67146,367,43833,VIIRS
-35.87599,136.6651,367,43833,VIIRS
-35.85817,136.79689,367,43833,VIIRS
-35.85019,136.79572,367,43833,VIIRS
-35.87196,136.66458,367,43833,VIIRS
-35.85418,136.79628,367,43833,VIIRS
-35.84092,136.80701,367,43833,VIIRS
-35.8713,136.67093,367,43833,VIIRS
-35.87065,136.6772,367,43833,VIIRS
-35.85752,136.8031,356.3,43833,VIIRS
-35.85287,136.80879,367,43833,VIIRS
-35.86532,136.68935,367,43833,VIIRS
-35.84889,136.80817,367,43833,VIIRS
-35.86072,136.73364,367,43833,VIIRS
-35.85744,136.76503,367,43833,VIIRS
-35.86007,136.73993,367,43833,VIIRS
-35.86663,136.67662,367,43833,VIIRS
-35.86597,136.68297,367,43833,VIIRS
-35.86794,136.66402,367,43833,VIIRS
-35.86196,136.68242,367,43833,VIIRS
-35.8613,136.6888,367,43833,VIIRS
-35.85345,136.76445,367,43833,VIIRS
-35.86392,136.66341,367,43833,VIIRS
-35.86262,136.67606,367,43833,VIIRS
-35.86459,136.65697,367,43833,VIIRS
-35.84491,136.80759,367,43833,VIIRS
-35.85794,136.68185,367,43833,VIIRS
-35.85729,136.68822,367,43833,VIIRS
-35.84945,136.76389,367,43833,VIIRS
-35.8586,136.67549,367,43833,VIIRS
-35.86057,136.65637,367,43833,VIIRS
-35.85991,136.66283,367,43833,VIIRS
-35.84525,136.68651,367,43833,VIIRS
-35.85589,136.66222,367,43833,VIIRS
-35.83693,136.80644,367,43833,VIIRS
-35.81447,136.66864,367,43833,VIIRS
-35.85328,136.68764,367,43833,VIIRS
-35.84546,136.76331,367,43833,VIIRS
-35.84157,136.80074,356.1,43833,VIIRS
-35.83746,136.76213,367,43833,VIIRS
-35.83757,136.8002,367,43833,VIIRS
-35.85057,136.67436,367,43833,VIIRS
-35.84926,136.68707,367,43833,VIIRS
-35.84146,136.76274,367,43833,VIIRS
-35.85122,136.66798,367,43833,VIIRS
-35.81125,136.70064,367,43833,VIIRS
-35.83812,136.75583,355.9,43833,VIIRS
-35.83358,136.79965,355.7,43833,VIIRS
-35.8472,136.66742,367,43833,VIIRS
-35.83347,136.76151,354.7,43833,VIIRS
-35.82895,136.80531,367,43833,VIIRS
-35.84319,136.66684,367,43833,VIIRS
-35.84124,136.6859,367,43833,VIIRS
-35.83917,136.66623,367,43833,VIIRS
-35.83516,136.66557,367,43833,VIIRS
-35.83115,136.6649,367,43833,VIIRS
-35.8159,136.69492,355.4,43833,VIIRS
-35.81076,136.69891,367,43833,VIIRS
-35.81818,136.66757,367,43833,VIIRS
-35.82219,136.66821,367,43833,VIIRS
-35.79536,136.76704,367,43833,VIIRS
-35.80676,136.69829,367,43833,VIIRS
-35.81016,136.66632,367,43833,VIIRS
-35.79137,136.76633,354.7,43833,VIIRS
-35.77746,136.66722,367,43833,VIIRS
-35.75341,136.6635,367,43833,VIIRS
-35.78615,136.66211,367,43833,VIIRS
-35.75275,136.66991,367,43833,VIIRS
-35.75208,136.67635,367,43833,VIIRS
-35.75407,136.65709,367,43833,VIIRS
-35.74942,136.66264,367,43833,VIIRS
-35.74876,136.66907,367,43833,VIIRS
-35.75473,136.65063,367,43833,VIIRS
-35.71255,136.78413,356.9,43833,VIIRS
-35.64378,137.22192,339.2,43833,VIIRS
-35.64294,137.21725,339.2,43833,VIIRS
-35.64211,137.21255,326.2,43833,VIIRS
-35.63949,137.21814,333.9,43833,VIIRS
-35.63864,137.21344,320.3,43833,VIIRS
-35.64201,137.23224,334.9,43833,VIIRS
-35.64033,137.22287,332.4,43833,VIIRS
-35.64117,137.22757,335.5,43833,VIIRS
-35.64461,137.22658,335.8,43833,VIIRS
-35.64545,137.23126,349.5,43833,VIIRS
-35.6489,137.2303,348.4,43833,VIIRS
-35.64557,137.21169,322.7,43833,VIIRS
-35.64806,137.22566,335.8,43833,VIIRS
-35.6464,137.21635,334.1,43833,VIIRS
-35.64724,137.22101,343.7,43833,VIIRS
-35.65152,137.22478,327.5,43833,VIIRS
-35.6507,137.22014,330.5,43833,VIIRS
-35.64986,137.21547,328.1,43833,VIIRS
-35.65236,137.2294,331.5,43833,VIIRS
-35.65581,137.2285,320.3,43833,VIIRS
-35.65498,137.22386,321.3,43833,VIIRS
-35.65416,137.21922,323.5,43833,VIIRS
-35.65843,137.22295,320.7,43833,VIIRS
-35.66188,137.22202,328.2,43833,VIIRS
-36.04391,136.70889,367,43835,VIIRS
-36.05067,136.70926,367,43835,VIIRS
-36.02307,136.92065,340.3,43835,VIIRS
-36.02486,136.93575,367,43835,VIIRS
-36.01852,136.92184,338.8,43835,VIIRS
-36.0245,136.94971,367,43835,VIIRS
-36.03716,136.70877,367,43835,VIIRS
-36.03172,136.9288,341.3,43835,VIIRS
-36.01815,136.9362,340.8,43835,VIIRS
-36.0252,136.92207,356.6,43835,VIIRS
-36.02502,136.92914,367,43835,VIIRS
-36.02467,136.94283,347.1,43835,VIIRS
-36.01781,136.9501,356.5,43835,VIIRS
-36.01763,136.957,367,43835,VIIRS
-36.01834,136.92912,367,43835,VIIRS
-36.02285,136.92783,356.5,43835,VIIRS
-36.04293,136.70728,367,43835,VIIRS
-36.0187,136.91466,342.7,43835,VIIRS
-36.04967,136.70792,354.7,43835,VIIRS
-36.01096,136.95667,347.6,43835,VIIRS
-36.04945,136.71558,351.3,43835,VIIRS
-36.022,136.9554,341.4,43835,VIIRS
-36.04266,136.71631,335.6,43835,VIIRS
-36.03625,136.92694,338.8,43835,VIIRS
-36.02263,136.93475,367,43835,VIIRS
-36.02954,136.92767,367,43835,VIIRS
-36.03619,136.70653,367,43835,VIIRS
-35.90855,136.60214,351.6,43835,VIIRS
-35.92366,136.6022,350,43835,VIIRS
-36.02328,136.91354,330.7,43835,VIIRS
-36.01616,136.92767,367,43835,VIIRS
-36.01531,136.95563,367,43835,VIIRS
-35.9235,136.60934,367,43835,VIIRS
-36.01638,136.92041,356.2,43835,VIIRS
-36.01552,136.94865,356.9,43835,VIIRS
-36.01574,136.94173,349,43835,VIIRS
-35.9303,136.60913,351.4,43835,VIIRS
-36.0166,136.91316,331,43835,VIIRS
-35.97996,137.02257,352.6,43835,VIIRS
-35.91534,136.60236,367,43835,VIIRS
-35.91024,136.59441,348.8,43835,VIIRS
-35.91687,136.60217,367,43835,VIIRS
-35.91671,136.60941,367,43835,VIIRS
-35.90992,136.60925,341.7,43835,VIIRS
-35.91704,136.59476,350.2,43835,VIIRS
-35.91008,136.60184,367,43835,VIIRS
-35.91513,136.60965,367,43835,VIIRS
-35.92893,136.60214,354,43835,VIIRS
-35.92873,136.60933,367,43835,VIIRS
-35.92233,136.59517,355,43835,VIIRS
-35.92193,136.60962,367,43835,VIIRS
-35.92213,136.60252,353.3,43835,VIIRS
-35.81662,137.14914,335.5,43835,VIIRS
-35.81573,137.15268,367,43835,VIIRS
-35.93191,137.10924,342.5,43835,VIIRS
-35.93854,137.10417,332.2,43835,VIIRS
-35.93681,137.11113,345.7,43835,VIIRS
-36.04527,136.7137,367,43835,VIIRS
-36.02822,136.93475,348.4,43835,VIIRS
-35.98026,137.02202,355.7,43835,VIIRS
-36.02487,136.9485,356.2,43835,VIIRS
-35.97858,137.02885,352,43835,VIIRS
-36.02013,136.94621,354,43835,VIIRS
-36.0299,136.92786,345.4,43835,VIIRS
-36.01677,136.95998,344.4,43835,VIIRS
-36.01861,136.93074,346.4,43835,VIIRS
-36.02177,136.93947,339.3,43835,VIIRS
-36.02344,136.93268,354,43835,VIIRS
-36.0251,136.92587,348.3,43835,VIIRS
-36.01191,136.95815,344.1,43835,VIIRS
-35.98346,137.03072,344.8,43835,VIIRS
-35.6567,137.22783,340.6,43835,VIIRS
-35.65235,137.24556,351.3,43835,VIIRS
-35.65149,137.24905,349.2,43835,VIIRS
-35.65581,137.23145,367,43835,VIIRS
-35.92011,136.60208,354.9,43835,VIIRS
-35.91849,136.60867,353,43835,VIIRS
-35.92485,136.604,350.7,43835,VIIRS
-35.92325,136.61053,351.5,43835,VIIRS
-35.92799,136.61252,346,43835,VIIRS
-35.9296,136.60591,367,43835,VIIRS
-35.89975,136.57202,367,43835,VIIRS
-35.65406,137.23857,367,43835,VIIRS
-35.91579,136.59196,367,43835,VIIRS
-35.9089,136.60519,345.6,43835,VIIRS
-35.9169,136.59389,367,43835,VIIRS
-35.91208,136.59227,367,43835,VIIRS
-35.91529,136.6004,352.3,43835,VIIRS
-35.9137,136.60692,355.6,43835,VIIRS
-35.92699,136.6105,354.8,43835,VIIRS
-35.91747,136.60674,355.4,43835,VIIRS
-35.91368,136.58577,344.9,43835,VIIRS
-35.91049,136.59871,356.1,43835,VIIRS
-35.92855,136.60397,355.5,43835,VIIRS
-35.91904,136.60014,367,43835,VIIRS
-35.92381,136.60197,353.1,43835,VIIRS
-35.92224,136.60857,351.5,43835,VIIRS
-35.91423,136.59846,357.1,43835,VIIRS
-35.90454,136.57372,342.3,43835,VIIRS
-35.9062,136.58853,367,43835,VIIRS
-35.91267,136.605,356.7,43835,VIIRS
-35.90463,136.59505,367,43835,VIIRS
-35.90788,136.60327,351.3,43835,VIIRS
-35.91098,136.5903,356.3,43835,VIIRS
-35.90943,136.59676,350.8,43835,VIIRS
-35.90776,136.58202,351.6,43835,VIIRS
-35.90297,136.58028,355.8,43835,VIIRS
-35.90308,136.6015,345.3,43835,VIIRS
-35.89996,136.6145,351.5,43835,VIIRS
-35.89984,136.59329,351.6,43835,VIIRS
-35.89517,136.61273,344.4,43835,VIIRS
-35.9014,136.58681,367,43835,VIIRS
-35.89661,136.58507,354.4,43835,VIIRS
-35.6833,137.14127,342.4,43835,VIIRS
-35.76094,136.86076,344.8,43835,VIIRS
-35.89011,136.56879,367,43835,VIIRS
-35.89817,136.57858,352.3,43835,VIIRS
-35.8918,136.58342,350.4,43835,VIIRS
-35.89493,136.57039,367,43835,VIIRS
-35.89336,136.57689,367,43835,VIIRS
-35.83773,136.61266,346.9,43835,VIIRS
-35.89169,136.56223,367,43835,VIIRS
-35.88375,136.57355,347.2,43835,VIIRS
-35.8425,136.61449,355.3,43835,VIIRS
-35.88687,136.56062,332.3,43835,VIIRS
-35.88531,136.56711,346.6,43835,VIIRS
-35.65441,137.2442,339.9,43835,VIIRS
-35.68242,137.14485,340.8,43835,VIIRS
-35.65028,137.23898,367,43835,VIIRS
-35.65353,137.24771,354.8,43835,VIIRS
-35.68008,137.14218,356.8,43835,VIIRS
-35.65707,137.23364,348.1,43835,VIIRS
-35.65889,137.22647,339.2,43835,VIIRS
-35.65797,137.23007,351.4,43835,VIIRS
-35.64853,137.24593,352.5,43835,VIIRS
-35.66172,137.22952,353.5,43835,VIIRS
-35.64765,137.24942,331.3,43835,VIIRS
-35.65116,137.2355,367,43835,VIIRS
-35.65387,137.22475,350.2,43835,VIIRS
-35.65736,137.24728,339.2,43835,VIIRS
-35.66084,137.23309,367,43835,VIIRS
-35.75745,136.85762,340.8,43835,VIIRS
-35.64992,137.23334,335.3,43835,VIIRS
-35.63075,137.22289,333.4,43835,VIIRS
-35.64821,137.24026,330.9,43835,VIIRS
-35.6465,137.24724,335.5,43835,VIIRS
-35.64907,137.23679,367,43835,VIIRS
-35.63158,137.21953,367,43835,VIIRS
-35.64492,137.23157,344.4,43835,VIIRS
-35.75077,136.6452,347.2,43835,VIIRS
-35.6324,137.21622,348.9,43835,VIIRS
-35.92892,136.60248,316.6,43835,VIIRS
-35.77761,136.86821,302.2,43835,VIIRS
-35.65266,137.23753,319.5,43835,VIIRS
-35.62873,137.21968,305.2,43835,VIIRS
-35.65033,137.22861,299.9,43835,VIIRS
-35.63975,137.23347,296.2,43835,VIIRS
-35.6307,137.22162,298.7,43835,VIIRS
-35.62945,137.21683,298.6,43835,VIIRS
-35.64497,137.23076,304.9,43835,VIIRS
-35.65501,137.24652,299.5,43835,VIIRS
-35.76602,136.89265,313.8,43835,VIIRS
-35.64315,137.22906,299.7,43835,VIIRS
-35.65393,137.22495,302.2,43835,VIIRS
-35.63408,137.21747,300.2,43835,VIIRS
-35.64435,137.23354,295.7,43835,VIIRS
-35.65207,137.24017,304.1,43835,VIIRS
-35.65087,137.23572,309.5,43835,VIIRS
-35.64848,137.22681,297.3,43835,VIIRS
-35.64688,137.15419,296.2,43835,VIIRS
-35.75493,136.85089,312.7,43835,VIIRS
-35.65743,137.23805,298.6,43835,VIIRS
-35.65625,137.23363,297.6,43835,VIIRS
-35.64807,137.15863,301.5,43835,VIIRS
-35.69455,137.13174,298.7,43835,VIIRS
-35.69334,137.1272,301.9,43835,VIIRS
-35.68904,137.13342,308.8,43835,VIIRS
-35.8769,136.56792,296.8,43835,VIIRS
-35.7632,136.89397,314.4,43835,VIIRS
-35.74691,136.63292,309.5,43835,VIIRS
-35.92768,136.59784,310.9,43835,VIIRS
-35.75734,136.85025,311.8,43835,VIIRS
-35.7496,136.64282,338.8,43835,VIIRS
-35.74822,136.63777,367,43835,VIIRS
-35.78013,136.86743,301.8,43835,VIIRS
-35.75525,136.64114,306.4,43835,VIIRS
-35.92342,136.89798,295.3,43835,VIIRS
-35.75397,136.63641,306.4,43835,VIIRS
-35.75267,136.63159,303.1,43835,VIIRS
-35.75705,136.6252,303.2,43835,VIIRS
-35.77174,136.63431,308.3,43835,VIIRS
-35.76624,136.63654,302,43835,VIIRS
-35.765,136.63197,296.2,43835,VIIRS
-35.92592,136.61407,295.4,43835,VIIRS
-35.8794,136.57718,295.2,43835,VIIRS
-35.88614,136.57951,299.1,43835,VIIRS
-35.87813,136.57248,307.4,43835,VIIRS
-35.87989,136.5563,297.5,43835,VIIRS
-35.88486,136.57475,296.8,43835,VIIRS
-35.88361,136.5701,295.1,43835,VIIRS
-35.88236,136.56546,301.5,43835,VIIRS
-35.88526,136.55353,296.7,43835,VIIRS
-35.92472,136.60957,306.7,43835,VIIRS
-35.88868,136.58893,296,43835,VIIRS
-35.88742,136.58423,305.6,43835,VIIRS
-35.88654,136.55827,310.6,43835,VIIRS
-35.89714,136.57498,299.2,43835,VIIRS
-35.89208,136.55615,304.2,43835,VIIRS
-35.88781,136.56302,296.8,43835,VIIRS
-35.92468,136.60243,298.1,43835,VIIRS
-35.88734,136.5556,305.9,43835,VIIRS
-35.88866,136.56035,300.1,43835,VIIRS
-35.93013,136.60703,299.7,43835,VIIRS
-35.89809,136.57237,301.9,43835,VIIRS
-35.9259,136.60686,306.5,43835,VIIRS
-35.93007,136.59979,315.2,43835,VIIRS
-35.92712,136.61133,306.4,43835,VIIRS
-35.93132,136.60437,303.7,43835,VIIRS
-35.74662,136.64706,300.3,43835,VIIRS
-35.74611,136.6376,312.8,43835,VIIRS
-35.63026,137.22049,305.5,43835,VIIRS
-35.74637,136.6424,327.3,43835,VIIRS
-35.64333,137.23007,304.8,43835,VIIRS
-35.6489,137.22928,308.4,43835,VIIRS
-35.64285,137.2296,303.2,43835,VIIRS
-35.64552,137.16046,296.7,43835,VIIRS
-35.65546,137.23918,298.5,43835,VIIRS
-35.64941,137.23964,297.8,43835,VIIRS
-35.65494,137.22853,295.3,43835,VIIRS
-35.64983,137.24004,298.7,43835,VIIRS
-35.6464,137.16077,299.3,43835,VIIRS
-35.64939,137.22966,307.3,43835,VIIRS
-35.69358,137.13365,295.3,43835,VIIRS
-35.65589,137.23955,297.4,43835,VIIRS
-35.68758,137.13489,298.2,43835,VIIRS
-36.04538,136.70998,326.8,43835,VIIRS
-35.75613,136.62939,298.8,43835,VIIRS
-35.75501,136.85243,320.5,43835,VIIRS
-35.75979,136.8929,310,43835,VIIRS
-35.75767,136.85265,313.3,43835,VIIRS
-35.75952,136.88768,296.7,43835,VIIRS
-35.75245,136.64587,310.1,43835,VIIRS
-35.75218,136.64088,327.8,43835,VIIRS
-35.75191,136.63597,313.4,43835,VIIRS
-35.76284,136.89211,296.2,43835,VIIRS
-35.75689,136.89255,305,43835,VIIRS
-35.74495,136.64174,307.4,43835,VIIRS
-35.75593,136.87206,295.2,43835,VIIRS
-35.75055,136.63565,315.1,43835,VIIRS
-35.75078,136.64047,341.4,43835,VIIRS
-35.75102,136.64534,325.7,43835,VIIRS
-35.92826,136.61308,295.6,43835,VIIRS
-35.88607,136.56412,299.5,43835,VIIRS
-35.87994,136.55933,295.9,43835,VIIRS
-35.76811,136.63336,306.1,43835,VIIRS
-35.76836,136.63843,310.6,43835,VIIRS
-35.88581,136.55913,299.7,43835,VIIRS
-35.88046,136.56941,296.9,43835,VIIRS
-35.88071,136.57439,295.9,43835,VIIRS
-35.92802,136.60794,302,43835,VIIRS
-35.92381,136.61111,300.6,43835,VIIRS
-35.88706,136.58371,296.6,43835,VIIRS
-35.88732,136.58865,295.7,43835,VIIRS
-35.92778,136.60275,309.3,43835,VIIRS
-35.92916,136.6008,306.4,43835,VIIRS
-35.92943,136.60583,303.2,43835,VIIRS
-35.70031,137.13132,335.7,43836,VIIRS
-35.80595,136.60667,367,43836,VIIRS
-36.00763,136.99516,367,43836,VIIRS
-36.00641,137.00113,367,43836,VIIRS
-36.026,136.92513,353.1,43836,VIIRS
-36.01894,136.97977,367,43836,VIIRS
-36.01148,136.99632,347.3,43836,VIIRS
-36.0139,136.9845,367,43836,VIIRS
-36.01511,136.97856,367,43836,VIIRS
-35.8048,136.61247,367,43836,VIIRS
-35.75797,137.19415,350.1,43836,VIIRS
-35.82819,137.10127,339.9,43836,VIIRS
-36.04818,136.71274,350.5,43836,VIIRS
-36.01158,137.0002,355.7,43836,VIIRS
-36.03074,136.92407,347.3,43836,VIIRS
-36.02014,136.97763,367,43836,VIIRS
-36.01542,137.00146,349.4,43836,VIIRS
-36.01512,136.98236,367,43836,VIIRS
-36.0319,136.9182,345.3,43836,VIIRS
-36.01395,136.98831,367,43836,VIIRS
-36.0204,136.91467,367,43836,VIIRS
-36.00892,136.99304,367,43836,VIIRS
-36.00774,136.99902,367,43836,VIIRS
-36.00388,136.99786,367,43836,VIIRS
-36.02308,136.92169,367,43836,VIIRS
-36.01011,136.98708,350.3,43836,VIIRS
-35.82082,137.13762,350.5,43836,VIIRS
-35.92971,137.10191,351.5,43836,VIIRS
-35.93744,137.10432,348.6,43836,VIIRS
-35.94009,137.11156,347.9,43836,VIIRS
-35.93623,137.11035,346.1,43836,VIIRS
-35.92849,137.10794,345.4,43836,VIIRS
-35.93235,137.10913,349.7,43836,VIIRS
-35.92706,137.09473,339.1,43836,VIIRS
-35.92462,137.1067,344.2,43836,VIIRS
-35.92584,137.10069,350,43836,VIIRS
-35.82347,137.14488,343.4,43836,VIIRS
-35.87804,137.07841,349.2,43836,VIIRS
-35.93176,136.60419,367,43836,VIIRS
-35.88873,136.5528,354.5,43836,VIIRS
-35.82309,137.10611,351.4,43836,VIIRS
-35.81693,137.13643,350.6,43836,VIIRS
-35.90036,136.60072,367,43836,VIIRS
-35.90415,136.60185,367,43836,VIIRS
-35.90302,136.60754,354.7,43836,VIIRS
-35.88672,136.60873,356.4,43836,VIIRS
-35.89431,136.61096,355.7,43836,VIIRS
-35.89051,136.60985,354.1,43836,VIIRS
-35.74482,137.20541,336,43836,VIIRS
-35.88142,136.59512,367,43836,VIIRS
-35.74999,137.20047,346.3,43836,VIIRS
-35.87762,136.59401,367,43836,VIIRS
-35.7501,137.22003,338.5,43836,VIIRS
-35.881,136.59247,367,43836,VIIRS
-35.74607,137.19936,341.3,43836,VIIRS
-35.74733,137.19325,348.6,43836,VIIRS
-35.87989,136.59816,367,43836,VIIRS
-35.88368,136.59929,367,43836,VIIRS
-35.80367,136.61816,367,43836,VIIRS
-35.84536,136.56979,351.6,43836,VIIRS
-35.84892,136.61288,350.2,43836,VIIRS
-35.86919,136.57086,356,43836,VIIRS
-35.74913,137.21753,341.2,43836,VIIRS
-35.74892,137.19798,346.6,43836,VIIRS
-35.7935,136.95456,342.4,43836,VIIRS
-35.745,137.19687,344.2,43836,VIIRS
-35.84781,136.61855,355.2,43836,VIIRS
-35.71855,137.2867,341.7,43836,VIIRS
-35.86163,136.56859,367,43836,VIIRS
-35.72707,137.22403,344,43836,VIIRS
-35.73347,137.21291,349.1,43836,VIIRS
-35.72583,137.23018,348,43836,VIIRS
-35.83978,136.59816,349.6,43836,VIIRS
-35.71179,137.25842,336.5,43836,VIIRS
-35.71816,137.24753,352.5,43836,VIIRS
-35.85673,136.57314,353.3,43836,VIIRS
-35.85784,136.56747,350.6,43836,VIIRS
-35.71425,137.24631,367,43836,VIIRS
-35.85295,136.57199,355.2,43836,VIIRS
-35.85404,136.56642,349.1,43836,VIIRS
-35.70912,137.25111,351.7,43836,VIIRS
-35.84357,136.59923,350.2,43836,VIIRS
-35.71302,137.25238,343.1,43836,VIIRS
-35.7155,137.24014,339.6,43836,VIIRS
-35.70789,137.25714,349.5,43836,VIIRS
-35.78463,136.87616,367,43836,VIIRS
-35.80976,136.60776,367,43836,VIIRS
-35.6974,137.24738,334.5,43836,VIIRS
-35.77457,136.88573,367,43836,VIIRS
-35.70398,137.25589,340.4,43836,VIIRS
-35.70893,137.23158,335.6,43836,VIIRS
-35.77072,136.8846,367,43836,VIIRS
-35.70254,137.24254,337.3,43836,VIIRS
-35.70007,137.2547,347,43836,VIIRS
-35.70131,137.2486,356.3,43836,VIIRS
-35.76953,136.89055,367,43836,VIIRS
-35.70377,137.2365,336.6,43836,VIIRS
-35.77338,136.89168,351.5,43836,VIIRS
-35.80862,136.61346,367,43836,VIIRS
-35.82308,136.58109,367,43836,VIIRS
-35.82949,136.58925,354,43836,VIIRS
-35.69863,137.2413,354.1,43836,VIIRS
-35.69987,137.23524,335,43836,VIIRS
-35.81895,136.62225,355,43836,VIIRS
-35.80748,136.61922,367,43836,VIIRS
-35.81627,136.61549,350.5,43836,VIIRS
-35.76184,136.88821,352.2,43836,VIIRS
-35.81513,136.62122,352.8,43836,VIIRS
-35.81244,136.61449,351.6,43836,VIIRS
-35.76152,136.86951,367,43836,VIIRS
-35.82042,136.57426,367,43836,VIIRS
-35.65553,137.22829,343.6,43836,VIIRS
-35.79759,136.62849,356.8,43836,VIIRS
-35.71019,137.08286,337.8,43836,VIIRS
-35.70153,137.12531,334.1,43836,VIIRS
-35.69641,137.13017,349.5,43836,VIIRS
-35.80102,136.61127,367,43836,VIIRS
-35.80216,136.60555,367,43836,VIIRS
-35.79571,136.59756,367,43836,VIIRS
-35.79837,136.60437,367,43836,VIIRS
-35.79379,136.62735,367,43836,VIIRS
-35.79495,136.62157,367,43836,VIIRS
-35.79118,136.62032,367,43836,VIIRS
-35.79951,136.59866,367,43836,VIIRS
-35.65426,137.23444,344.8,43836,VIIRS
-35.78477,136.61212,367,43836,VIIRS
-35.79082,136.60196,356,43836,VIIRS
-35.66088,137.24275,355.8,43836,VIIRS
-35.66714,137.2123,342.6,43836,VIIRS
-35.65301,137.24052,344.6,43836,VIIRS
-35.65569,137.24773,351.3,43836,VIIRS
-35.65694,137.24164,342.1,43836,VIIRS
-35.66323,137.21109,348.5,43836,VIIRS
-35.76373,136.63667,367,43836,VIIRS
-35.76754,136.6378,367,43836,VIIRS
-35.6516,137.22717,346.7,43836,VIIRS
-35.7687,136.632,354.9,43836,VIIRS
-35.6464,137.23216,348.5,43836,VIIRS
-35.64766,137.22607,348.9,43836,VIIRS
-35.64456,137.16066,342.1,43836,VIIRS
-35.75496,136.6402,367,43836,VIIRS
-35.64249,137.23091,353.6,43836,VIIRS
-35.64849,137.16173,342.4,43836,VIIRS
-35.75612,136.63443,367,43836,VIIRS
-35.64724,137.16779,336.8,43836,VIIRS
-35.75936,136.63336,354.4,43836,VIIRS
-35.64512,137.23015,367,43836,VIIRS
-35.65028,137.22514,346.1,43836,VIIRS
-35.75823,136.63913,367,43836,VIIRS
-35.76204,136.64024,367,43836,VIIRS
-35.76316,136.63448,367,43836,VIIRS
-35.64562,137.16568,340.7,43836,VIIRS
-35.75441,136.63805,367,43836,VIIRS
-35.64956,137.16673,346.1,43836,VIIRS
-35.62423,137.23064,342.6,43836,VIIRS
-35.75057,136.63713,355.8,43836,VIIRS
-35.64169,137.16463,337.3,43836,VIIRS
-35.70209,137.24019,297,43836,VIIRS
-35.69804,137.25153,302,43836,VIIRS
-35.69567,137.24387,305.1,43836,VIIRS
-35.65816,137.24495,302.2,43836,VIIRS
-35.65402,137.25594,303.1,43836,VIIRS
-35.65157,137.24809,309.9,43836,VIIRS
-35.64506,137.25148,303.3,43836,VIIRS
-35.63487,137.21898,300.8,43836,VIIRS
-35.63215,137.2103,367,43836,VIIRS
-35.77199,136.62212,304.1,43836,VIIRS
-35.81876,137.15576,307,43836,VIIRS
-35.68883,137.1241,311,43836,VIIRS
-35.70449,137.24796,296.7,43836,VIIRS
-35.68434,137.13411,297.2,43836,VIIRS
-35.69806,137.12933,304,43836,VIIRS
-35.69548,137.12103,321,43836,VIIRS
-35.69304,137.11311,319.7,43836,VIIRS
-35.7001,137.11615,301.1,43836,VIIRS
-35.68673,137.12209,310.6,43836,VIIRS
-35.69654,137.24916,310.6,43836,VIIRS
-35.70299,137.24561,308.7,43836,VIIRS
-35.69601,137.12733,314,43836,VIIRS
-35.6892,137.12987,297.4,43836,VIIRS
-35.69342,137.11911,333.3,43836,VIIRS
-35.76961,136.61452,298.6,43836,VIIRS
-35.7833,136.87894,308.3,43836,VIIRS
-35.77414,136.87425,334.2,43836,VIIRS
-35.81831,137.15944,302.1,43836,VIIRS
-35.77159,136.86618,333.1,43836,VIIRS
-35.78083,136.87112,310.9,43836,VIIRS
-35.77662,136.88211,336.3,43836,VIIRS
-35.77906,136.88986,297.9,43836,VIIRS
